model,repeat,seed,sample_id,y_true,p1,p2,p3,p4,p5
ae_pca_mlp,0,ensemble,train_037,2,0.0015453992683171437,0.9908217293356817,2.4015758232304617e-05,1.0857307847500153e-05,0.0075979983299214
ae_pca_mlp,0,ensemble,train_038,3,7.739084001503112e-06,5.489559113269788e-06,0.9653303143777128,0.00033917192340010154,0.03431728505577238
ae_pca_mlp,0,ensemble,train_039,3,0.01482513900617002,0.11750271597738246,0.773539615463156,0.07829720231444728,0.01583532723884414
ae_pca_mlp,0,ensemble,train_040,2,0.00011415268568006267,0.9998422036847064,2.2353146956372978e-05,7.543482769577558e-07,2.0536134380281176e-05
ae_pca_mlp,0,ensemble,train_041,3,7.551526677949003e-05,0.00015325764876995146,0.9995518385290945,0.00011181902830838842,0.00010756952704764313
ae_pca_mlp,0,ensemble,train_042,2,0.0003730743876585381,0.07120820938664083,0.0001831175623950693,0.0008768356342402585,0.9273587630290654
ae_pca_mlp,0,ensemble,train_043,4,0.050127649988520935,0.1351813484749136,0.5241532054235518,0.19401784137418124,0.09651995473883239
ae_pca_mlp,0,ensemble,train_044,3,0.00047020410964581673,0.10423862284812348,0.8925980983025463,0.002504766304870152,0.00018830843481414494
ae_pca_mlp,0,ensemble,train_045,3,2.9577639041531685e-05,1.294576110011245e-05,0.976217405352363,0.0033591334582881464,0.020380937789207305
ae_pca_mlp,0,ensemble,train_046,4,0.0078957923770017,0.9914007118155006,0.00022241541941338196,0.0001604352636287657,0.0003206451244555819
ae_pca_mlp,0,ensemble,train_047,2,0.012221765370624117,0.7343901117831424,0.2504962674098286,0.001322082514096138,0.0015697729223089674
ae_pca_mlp,0,ensemble,train_048,4,0.002130396707388915,0.07501179726298425,0.4826070487214841,0.23832219182540132,0.2019285654827415
ae_pca_mlp,0,ensemble,train_049,2,0.04048554025427181,0.9439482278722456,0.0063456223173511865,0.008441387321676461,0.0007792222344548748
ae_pca_mlp,0,ensemble,train_050,4,5.793732159458516e-05,0.000586759474745583,0.9959461803454099,0.0029289046854961594,0.0004802181727537041
ae_pca_mlp,0,ensemble,train_051,3,0.00371131763748292,0.037497033338866996,0.9574438872679396,0.0006106944366102422,0.0007370673191003285
ae_pca_mlp,0,ensemble,train_052,3,0.0008128019888110031,0.0023235608284428192,0.5754213559950306,0.4182250375692489,0.003217243618466779
ae_pca_mlp,0,ensemble,train_053,3,7.411717316719194e-06,0.003161864789234928,0.9967795683154196,4.489286694372835e-05,6.262311085201544e-06
ae_pca_mlp,0,ensemble,train_054,2,0.002461958159627523,0.9879555385749721,0.0020371834884910997,0.006949390544788359,0.0005959292321210672
ae_pca_mlp,0,ensemble,train_055,3,0.0012080654242900397,0.009178185964118159,0.748375058316701,0.22543713055486725,0.015801559740023573
ae_pca_mlp,0,ensemble,train_056,1,0.18012392977174538,0.8147553456957859,0.00016845897911672614,0.0037799060329832762,0.0011723595203687687
ae_pca_mlp,0,ensemble,train_057,1,0.018069027031588893,0.9518991244824608,0.028323842060084543,0.0010818687073327143,0.0006261377185331628
ae_pca_mlp,0,ensemble,train_058,1,0.009087326768898818,0.010789714982972392,0.8089091641199466,0.08116291193056323,0.09005088219761904
ae_pca_mlp,0,ensemble,train_059,2,0.00015428300616726701,0.8507903960097138,0.00042743517931392595,2.070912221987752e-05,0.1486071766825849
ae_pca_mlp,0,ensemble,train_060,3,0.08668138826812757,0.008426637760837144,0.8686504140732315,0.03507646688494463,0.0011650930128591296
ae_pca_mlp,0,ensemble,train_061,2,0.06365876392406802,0.9310468552794245,0.0032834337716343602,0.0016186398114974496,0.0003923072133753922
ae_pca_mlp,0,ensemble,train_062,3,4.998844581729688e-05,0.6162300030503837,0.3824492012236567,0.0012238328415056605,4.6974438636659216e-05
ae_pca_mlp,0,ensemble,train_063,2,0.6215865148777784,0.16084437355330308,0.002301503557176687,0.01921292218296373,0.19605468582877797
ae_pca_mlp,0,ensemble,train_064,2,0.0034422550052050725,0.9221877640355782,0.074229219000379,0.000116722436707302,2.403952213043984e-05
ae_pca_mlp,0,ensemble,train_065,3,0.029420449917246842,0.8414164875071974,0.1258361068225392,0.0026988430312044863,0.0006281127218118883
ae_pca_mlp,0,ensemble,train_066,2,0.10449836212307141,0.0529589497336845,0.8242549953755959,0.017814196937478013,0.00047349583017009444
ae_pca_mlp,0,ensemble,train_067,3,0.0008727968213743671,0.004708790373820264,0.8667485474579273,0.1261023457058088,0.0015675196410694463
ae_pca_mlp,0,ensemble,train_068,3,0.005099462333155023,0.7697995553906624,0.22020874382484074,0.0007781632520250416,0.004114075199317069
ae_pca_mlp,0,ensemble,train_069,2,0.011987636301135769,0.8839690134575828,0.045008769705264524,0.0028574940568978674,0.05617708647911915
ae_pca_mlp,0,ensemble,train_070,2,0.001554206432806606,0.0162532263163044,0.9816287847901606,0.0002957997315190322,0.00026798272920942613
ae_pca_mlp,0,ensemble,train_071,4,0.0007879288917716882,0.011553083855279292,0.769264702867922,0.11693730035821193,0.10145698402681519
ae_pca_mlp,0,ensemble,train_072,4,0.20787044690047732,0.11444872583799406,0.0024115443210975898,0.10023865342476576,0.5750306295156653
ae_pca_mlp,0,ensemble,train_073,2,0.03570949319275461,0.34212436368434135,0.5347332102872088,0.08509580205325648,0.002337130782438885
ae_pca_mlp,0,ensemble,train_074,3,0.0009772044872307013,0.0033441417312365367,0.9946108725814495,0.0010372403302383378,3.0540869845013464e-05
ae_pca_mlp,0,ensemble,train_075,2,0.004644386617371659,0.992762479712168,0.0016453425478478527,0.0001241176312406838,0.0008236734913719087
ae_pca_mlp,0,ensemble,train_076,2,4.154102340075769e-06,0.9999835609443176,8.129352305945321e-07,7.659629834283573e-08,1.1395421813233436e-05
ae_pca_mlp,0,ensemble,train_077,3,3.685157321869516e-05,0.0015750577218397563,0.9968826603026215,0.0012929323847094062,0.00021249801761068777
ae_pca_mlp,0,ensemble,train_078,3,4.375936742075202e-09,0.9999870758728882,2.9460136774840677e-10,9.33269750785581e-08,1.2826129598797675e-05
ae_pca_mlp,0,ensemble,train_079,2,0.9018083806672221,0.09758958849659552,0.0003765899129761782,0.00021724865267008466,8.192270536178482e-06
ae_pca_mlp,0,ensemble,train_080,1,0.00024778187310349465,0.0011165320297493449,0.9985541822522076,6.653053476784143e-05,1.4973310171980824e-05
ae_pca_mlp,0,ensemble,train_081,3,0.002207293127868489,0.7591663767749198,0.23507547477256552,0.0030165757843067568,0.0005342795403394333
ae_pca_mlp,0,ensemble,train_082,3,0.009586410115120167,0.6958808227421558,0.010220417361242969,0.010995387240374433,0.27331696254110677
ae_pca_mlp,0,ensemble,train_083,1,0.00024002237573826797,0.015696523458272577,0.21196664210918284,0.15127743470415614,0.6208193773526501
ae_pca_mlp,0,ensemble,train_084,5,0.001446682424376757,0.0013596976286425733,0.020696742039856154,0.03250560639756969,0.9439912715095548
ae_pca_mlp,0,ensemble,train_085,3,0.001139277438272649,0.07705252789316297,0.7958658925601637,0.007335899468791356,0.11860640263960921
ae_pca_mlp,0,ensemble,train_086,2,0.0003932780920462158,0.9981998693812967,0.001302918622809567,6.29577315067618e-07,0.00010330432653263512
ae_pca_mlp,0,ensemble,train_087,3,0.0025982323479710524,0.04736627437804417,0.37249461751769664,0.45344605866597504,0.12409481709031316
ae_pca_mlp,0,ensemble,train_088,2,0.006936448620032347,0.21651289944161023,0.7729573014222456,0.0007542152718063934,0.0028391352443052826
ae_pca_mlp,0,ensemble,train_089,2,2.305421257282383e-06,5.462839697262118e-06,0.9848676650810453,0.004999774830304891,0.010124791827695238
ae_pca_mlp,0,ensemble,train_090,4,0.00018327443425569502,3.144495526404252e-05,0.9315964652300344,0.015115656746162824,0.05307315863428282
ae_pca_mlp,0,ensemble,train_091,2,6.068535226497731e-05,7.673742372830226e-06,0.9998189518263494,6.674298844882517e-05,4.594609056400317e-05
ae_pca_mlp,0,ensemble,train_092,2,0.014496341008886564,0.9451692246113421,0.0016988456860895353,0.037987026868883604,0.0006485618247981929
ae_pca_mlp,0,ensemble,train_093,3,0.003275985477404758,0.05599968575392279,0.3520621285248087,0.3445700375442168,0.24409216269964698
ae_pca_mlp,0,ensemble,train_094,3,0.00011591644339991212,1.606174649622485e-05,0.999832082318097,3.436676714808607e-05,1.5727248587399377e-06
ae_pca_mlp,0,ensemble,train_095,3,2.862118445385643e-05,2.0522000797985434e-05,0.9281138355985246,0.0046908816425406015,0.06714613957368291
ae_pca_mlp,0,ensemble,train_096,2,0.002408641334392006,0.9929302179694057,0.00030041383447281975,3.5194520382527087e-06,0.004357207409691109
ae_pca_mlp,0,ensemble,train_097,3,0.013192841938967696,0.8458522994265558,0.0016987718864027097,0.0009069940145652153,0.13834909273350876
ae_pca_mlp,0,ensemble,train_098,1,1.3180942184089813e-05,0.00035498946663126824,0.9966680119661193,0.0027726723347468027,0.00019114529031854892
ae_pca_mlp,0,ensemble,train_099,3,0.0001554120440133735,0.0026203289986234893,0.9727439453976984,0.023952804817645678,0.0005275087420189209
ae_pca_mlp,0,ensemble,train_100,5,0.027917772925932262,0.04402646195438436,0.05522848872232816,0.03256691317443305,0.8402603632229223
ae_pca_mlp,0,ensemble,train_101,2,0.00010573565869069746,0.0026671988242677204,0.9964873183878586,0.0005964138782776323,0.00014333325090524747
ae_pca_mlp,0,ensemble,train_102,2,0.00033944704274394086,0.9985334027238417,0.00074711303366281,0.00021259425753225594,0.00016744294221920155
ae_pca_mlp,0,ensemble,train_103,3,2.679184674296152e-05,2.363894354667004e-05,0.9991800799573533,0.00023177976227796622,0.0005377094900792637
ae_pca_mlp,0,ensemble,train_104,1,0.3914519303823324,0.12276787946863699,0.377012137513592,0.10544693766292514,0.0033211149725136087
ae_pca_mlp,0,ensemble,train_105,4,0.6119576322731374,0.19819917456232675,0.003983792120152075,0.048045437871090245,0.13781396317329353
ae_pca_mlp,0,ensemble,train_106,1,0.5930202398709512,0.20496229691226434,0.1868528766931683,0.0022291263346138172,0.012935460189002575
ae_pca_mlp,0,ensemble,train_107,3,0.00349459653084081,0.011976590858395923,0.983450862894705,0.0007420584220997003,0.00033589129395889266
ae_pca_mlp,0,ensemble,train_108,1,0.9996488286189168,2.428946332446405e-05,1.1646301499404165e-09,0.00032686148357721187,1.926955152428533e-08
ae_pca_mlp,0,ensemble,train_109,3,8.838127893701725e-05,0.00044063050562723774,0.9993100122927948,9.12767995424853e-05,6.969912309858678e-05
ae_pca_mlp,0,ensemble,train_110,1,0.03897287478696385,0.9526127241500909,0.0026798792519050624,0.001404097122710258,0.004330424688329803
ae_pca_mlp,0,ensemble,train_111,3,0.012821297272808126,0.08221326252600254,0.8993364561910041,0.004303112220567946,0.0013258717896173656
ae_pca_mlp,0,ensemble,train_112,1,0.9654181693328622,0.02509935517317602,0.007634916283288065,0.0006497198315453655,0.0011978393791282815
ae_pca_mlp,0,ensemble,train_113,3,0.002296694242778776,0.01954072520890605,0.6861420292122195,0.06356450791684462,0.22845604341925105
ae_pca_mlp,0,ensemble,train_114,3,0.0006774685207460154,0.0012114661536375294,0.16550628231887604,0.03630471760049839,0.796300065406242
ae_pca_mlp,0,ensemble,train_115,3,0.0012458994510705667,0.03977670818392966,0.8850652343755894,0.0603869591860841,0.013525198803326297
ae_pca_mlp,0,ensemble,train_116,4,1.0955240292341327e-05,3.074768736613777e-06,0.9943559118186257,0.005183816863234687,0.00044624130911083095
ae_pca_mlp,0,ensemble,train_117,1,0.5166472803808081,0.4793096093794144,0.0037873246446155427,3.34986235274762e-05,0.0002222869716345517
ae_pca_mlp,0,ensemble,train_118,2,1.868207208994242e-05,0.9999698491308557,8.576920195679375e-06,1.0136238998747653e-06,1.8782529590116105e-06
ae_pca_mlp,0,ensemble,train_119,2,0.0043040536277787695,0.9922560536758651,0.0015516970661161316,0.0013671746648461142,0.0005210209653938216
ae_pca_mlp,0,ensemble,train_120,5,0.0004934747849240601,6.623693709922827e-05,0.9945003234093646,0.0012351964186523244,0.0037047684499596787
