model,repeat,seed,sample_id,y_true,p1,p2,p3,p4,p5
autotransformer,0,42,train_098,1,0.120395228266716,0.18202240765094757,0.26933908462524414,0.2277746945619583,0.20046856999397278
autotransformer,0,42,train_099,3,0.11537206172943115,0.1677897721529007,0.2813139855861664,0.22634780406951904,0.20917639136314392
autotransformer,0,42,train_100,5,0.13146694004535675,0.16706545650959015,0.2736169397830963,0.19878779351711273,0.22906289994716644
autotransformer,0,42,train_101,2,0.17135943472385406,0.2198425680398941,0.22490856051445007,0.20605765283107758,0.1778317540884018
autotransformer,0,42,train_102,2,0.2048196792602539,0.2415836602449417,0.23749077320098877,0.1640850156545639,0.15202081203460693
autotransformer,0,42,train_103,3,0.17642678320407867,0.19295990467071533,0.2691725790500641,0.1935337781906128,0.1679069846868515
autotransformer,0,42,train_104,1,0.1701202094554901,0.21829718351364136,0.22474969923496246,0.21052484214305878,0.17630808055400848
autotransformer,0,42,train_105,4,0.13039374351501465,0.16627125442028046,0.25041016936302185,0.2143128216266632,0.23861202597618103
autotransformer,0,42,train_106,1,0.21337859332561493,0.23792403936386108,0.1930997669696808,0.13767404854297638,0.2179235816001892
autotransformer,0,42,train_107,3,0.207823246717453,0.23655423521995544,0.2432868331670761,0.15696990489959717,0.15536579489707947
autotransformer,0,42,train_108,1,0.2505495548248291,0.21452336013317108,0.19590814411640167,0.18171757459640503,0.15730130672454834
autotransformer,0,42,train_109,3,0.196652352809906,0.22932025790214539,0.25675323605537415,0.16406546533107758,0.1532086580991745
autotransformer,0,42,train_110,1,0.21616263687610626,0.24165403842926025,0.2251410335302353,0.16279375553131104,0.15424859523773193
autotransformer,0,42,train_111,3,0.20692457258701324,0.2312910556793213,0.245234414935112,0.15782245993614197,0.1587274968624115
autotransformer,0,42,train_112,1,0.288801908493042,0.24599279463291168,0.15734346210956573,0.17088189721107483,0.13697989284992218
autotransformer,0,42,train_113,3,0.12859202921390533,0.17642824351787567,0.2581365406513214,0.217574343085289,0.21926891803741455
autotransformer,0,42,train_114,3,0.19305770099163055,0.20605871081352234,0.2599671483039856,0.1793123483657837,0.1616041213274002
autotransformer,0,42,train_115,3,0.12599149346351624,0.1822960376739502,0.2750564515590668,0.2192239761352539,0.19743205606937408
autotransformer,0,42,train_116,4,0.18153399229049683,0.1937588006258011,0.26772430539131165,0.18842756748199463,0.16855530440807343
autotransformer,0,42,train_117,1,0.2268872857093811,0.23378124833106995,0.18121127784252167,0.14262700080871582,0.21549318730831146
autotransformer,0,42,train_118,2,0.21479052305221558,0.2520126402378082,0.22212715446949005,0.1578124463558197,0.15325716137886047
autotransformer,0,42,train_119,2,0.2330058515071869,0.250224769115448,0.18285229802131653,0.18750572204589844,0.14641137421131134
autotransformer,0,42,train_120,5,0.19395500421524048,0.20861293375492096,0.2595473527908325,0.18038663268089294,0.15749812126159668
autotransformer,0,ensemble,train_001,2,0.24978885054588318,0.2329714298248291,0.17845852673053741,0.1911354809999466,0.1476457267999649
autotransformer,0,ensemble,train_002,5,0.19173824787139893,0.23722858726978302,0.20639072358608246,0.2161734402179718,0.1484689563512802
autotransformer,0,ensemble,train_003,2,0.20987893640995026,0.2418963611125946,0.2333756983280182,0.15642061829566956,0.1584283411502838
autotransformer,0,ensemble,train_004,4,0.1196402981877327,0.17518670856952667,0.27595868706703186,0.22635768353939056,0.20285658538341522
autotransformer,0,ensemble,train_005,5,0.19505764544010162,0.20500867068767548,0.2536909282207489,0.17901724576950073,0.167225643992424
autotransformer,0,ensemble,train_006,2,0.23885445296764374,0.25223273038864136,0.17663173377513885,0.18813501298427582,0.14414608478546143
autotransformer,0,ensemble,train_007,2,0.12417058646678925,0.17310024797916412,0.2679123282432556,0.21809135377407074,0.21672551333904266
autotransformer,0,ensemble,train_008,5,0.11177343130111694,0.1550828367471695,0.2703234851360321,0.23034785687923431,0.23247240483760834
autotransformer,0,ensemble,train_009,3,0.18984726071357727,0.19610945880413055,0.26385268568992615,0.18466264009475708,0.16552790999412537
autotransformer,0,ensemble,train_010,2,0.19496460258960724,0.24475517868995667,0.24105043709278107,0.1673494577407837,0.15188029408454895
autotransformer,0,ensemble,train_011,3,0.18578079342842102,0.2316223680973053,0.22852899134159088,0.19689343869686127,0.15717434883117676
autotransformer,0,ensemble,train_012,5,0.28331926465034485,0.24487321078777313,0.15810823440551758,0.16798678040504456,0.14571256935596466
autotransformer,0,ensemble,train_013,2,0.20344384014606476,0.216837540268898,0.2518923878669739,0.1688539832830429,0.1589723378419876
autotransformer,0,ensemble,train_014,5,0.26184555888175964,0.26038408279418945,0.17317649722099304,0.17639558017253876,0.1281982958316803
autotransformer,0,ensemble,train_015,3,0.18239007890224457,0.23471342027187347,0.21847222745418549,0.20426493883132935,0.16015927493572235
autotransformer,0,ensemble,train_016,4,0.1138194128870964,0.16877901554107666,0.23312583565711975,0.2462371438741684,0.23803852498531342
autotransformer,0,ensemble,train_017,2,0.21033786237239838,0.25124722719192505,0.21932651102542877,0.14875194430351257,0.17033639550209045
autotransformer,0,ensemble,train_018,5,0.16528233885765076,0.23216179013252258,0.2126304656267166,0.16534045338630676,0.22458501160144806
autotransformer,0,ensemble,train_019,3,0.21939364075660706,0.24605175852775574,0.20468752086162567,0.19166013598442078,0.13820694386959076
autotransformer,0,ensemble,train_020,2,0.23021036386489868,0.2517945170402527,0.18438652157783508,0.18378667533397675,0.14982187747955322
autotransformer,0,ensemble,train_021,5,0.12168574333190918,0.17685741186141968,0.2775675654411316,0.22136180102825165,0.2025274634361267
autotransformer,0,ensemble,train_022,4,0.21408358216285706,0.2392270416021347,0.2196866273880005,0.15877778828144073,0.1682249754667282
autotransformer,0,ensemble,train_023,3,0.1878310889005661,0.20455817878246307,0.2616460919380188,0.18672606348991394,0.15923862159252167
autotransformer,0,ensemble,train_024,5,0.21728414297103882,0.2245907038450241,0.23431698977947235,0.16177888214588165,0.16202929615974426
autotransformer,0,ensemble,train_025,5,0.15839463472366333,0.1779688596725464,0.24841411411762238,0.23985493183135986,0.17536737024784088
autotransformer,0,ensemble,train_026,3,0.17355714738368988,0.1854850947856903,0.2707802653312683,0.2000482827425003,0.17012919485569
autotransformer,0,ensemble,train_027,2,0.18922807276248932,0.23226745426654816,0.25005096197128296,0.17216844856739044,0.15628504753112793
autotransformer,0,ensemble,train_028,4,0.1907341331243515,0.2034853845834732,0.2625293731689453,0.18049024045467377,0.16276085376739502
autotransformer,0,ensemble,train_029,2,0.3005225658416748,0.2585447132587433,0.15892750024795532,0.15826043486595154,0.12374480068683624
autotransformer,0,ensemble,train_030,5,0.13236987590789795,0.1836341768503189,0.26240357756614685,0.2169322371482849,0.20466020703315735
autotransformer,0,ensemble,train_031,4,0.17506912350654602,0.19170455634593964,0.2698923945426941,0.19532784819602966,0.168006032705307
autotransformer,0,ensemble,train_032,3,0.2050418108701706,0.2223728597164154,0.24645081162452698,0.16677479445934296,0.15935975313186646
autotransformer,0,ensemble,train_033,1,0.22071027755737305,0.23635412752628326,0.179983451962471,0.13455766439437866,0.22839441895484924
autotransformer,0,ensemble,train_034,2,0.14489099383354187,0.21569053828716278,0.2687090039253235,0.20782314240932465,0.16288624703884125
autotransformer,0,ensemble,train_035,2,0.20919707417488098,0.22382108867168427,0.23775805532932281,0.167567178606987,0.16165661811828613
autotransformer,0,ensemble,train_036,2,0.18602590262889862,0.24079325795173645,0.22952979803085327,0.19662031531333923,0.14703074097633362
autotransformer,0,ensemble,train_037,2,0.22184619307518005,0.23948760330677032,0.21968351304531097,0.15421490371227264,0.1647678017616272
autotransformer,0,ensemble,train_038,3,0.16936655342578888,0.18592777848243713,0.2705737352371216,0.20124803483486176,0.17288388311862946
autotransformer,0,ensemble,train_039,3,0.1978723555803299,0.2081746906042099,0.254193514585495,0.17518451809883118,0.16457484662532806
autotransformer,0,ensemble,train_040,2,0.22315064072608948,0.2549380362033844,0.2065783143043518,0.1499987691640854,0.16533415019512177
autotransformer,0,ensemble,train_041,3,0.19617944955825806,0.22250773012638092,0.25983524322509766,0.16626010835170746,0.15521755814552307
autotransformer,0,ensemble,train_042,2,0.20224140584468842,0.21546149253845215,0.1596982777118683,0.21183933317661285,0.2107594758272171
autotransformer,0,ensemble,train_043,4,0.20017096400260925,0.21801742911338806,0.2515420615673065,0.1713579148054123,0.15891166031360626
autotransformer,0,ensemble,train_044,3,0.161127969622612,0.22034430503845215,0.23751457035541534,0.2068774253129959,0.1741357296705246
autotransformer,0,ensemble,train_045,3,0.1817532479763031,0.19878315925598145,0.2683670222759247,0.18769100308418274,0.16340556740760803
autotransformer,0,ensemble,train_046,4,0.21978554129600525,0.24768127501010895,0.21306274831295013,0.14659784734249115,0.1728726327419281
autotransformer,0,ensemble,train_047,2,0.21051204204559326,0.2365042269229889,0.23888052999973297,0.15534427762031555,0.15875892341136932
autotransformer,0,ensemble,train_048,4,0.12267759442329407,0.1812984198331833,0.2713545858860016,0.22457005083560944,0.200099378824234
autotransformer,0,ensemble,train_049,2,0.2478378862142563,0.25451329350471497,0.17870236933231354,0.1798764318227768,0.13907000422477722
autotransformer,0,ensemble,train_050,4,0.13590596616268158,0.1941746026277542,0.2531833350658417,0.22668564319610596,0.19005051255226135
autotransformer,0,ensemble,train_051,3,0.2058158963918686,0.23424677550792694,0.24516485631465912,0.16004875302314758,0.15472370386123657
autotransformer,0,ensemble,train_052,3,0.11533750593662262,0.17175009846687317,0.2675822675228119,0.23254451155662537,0.21278555691242218
autotransformer,0,ensemble,train_053,3,0.14208292961120605,0.20755232870578766,0.26284411549568176,0.21417203545570374,0.17334862053394318
autotransformer,0,ensemble,train_054,2,0.22367368638515472,0.24531450867652893,0.18718375265598297,0.18793749809265137,0.15589050948619843
autotransformer,0,ensemble,train_055,3,0.11695120483636856,0.170648455619812,0.2778577208518982,0.22509117424488068,0.20945148169994354
autotransformer,0,ensemble,train_056,1,0.2651592791080475,0.2590460777282715,0.1678129881620407,0.17747387290000916,0.13050773739814758
autotransformer,0,ensemble,train_057,1,0.21008965373039246,0.24151594936847687,0.23308131098747253,0.15908467769622803,0.15622839331626892
autotransformer,0,ensemble,train_058,1,0.13822795450687408,0.18223999440670013,0.23786017298698425,0.23385390639305115,0.20781801640987396
autotransformer,0,ensemble,train_059,2,0.20315095782279968,0.22729168832302094,0.17297019064426422,0.13001272082328796,0.266574501991272
autotransformer,0,ensemble,train_060,3,0.1705915778875351,0.21188054978847504,0.2215094268321991,0.21064060926437378,0.18537785112857819
autotransformer,0,ensemble,train_061,2,0.24562238156795502,0.2546495199203491,0.18368712067604065,0.18149694800376892,0.13454408943653107
autotransformer,0,ensemble,train_062,3,0.12766848504543304,0.19442635774612427,0.26357558369636536,0.22269944846630096,0.19163019955158234
autotransformer,0,ensemble,train_063,2,0.34339842200279236,0.19933396577835083,0.12391719222068787,0.18125665187835693,0.1520937830209732
autotransformer,0,ensemble,train_064,2,0.1890406459569931,0.2401980310678482,0.2247069776058197,0.1985163390636444,0.14753805100917816
autotransformer,0,ensemble,train_065,3,0.20335353910923004,0.24543236196041107,0.2076379954814911,0.19464167952537537,0.148934468626976
autotransformer,0,ensemble,train_066,2,0.20942659676074982,0.2425014227628708,0.19880853593349457,0.2032139003276825,0.1460495889186859
autotransformer,0,ensemble,train_067,3,0.11589711159467697,0.1641836017370224,0.2821669280529022,0.2254336178302765,0.21231870353221893
autotransformer,0,ensemble,train_068,3,0.20965160429477692,0.23958557844161987,0.23788711428642273,0.15608960390090942,0.15678609907627106
autotransformer,0,ensemble,train_069,2,0.1599462330341339,0.2179798185825348,0.23316116631031036,0.20129945874214172,0.18761330842971802
autotransformer,0,ensemble,train_070,2,0.20700280368328094,0.2376793920993805,0.24006113409996033,0.15787331759929657,0.15738332271575928
autotransformer,0,ensemble,train_071,4,0.12107177823781967,0.1801171749830246,0.2744961977005005,0.21729923784732819,0.20701560378074646
autotransformer,0,ensemble,train_072,4,0.2736670970916748,0.22642135620117188,0.14862337708473206,0.18046322464942932,0.17082493007183075
autotransformer,0,ensemble,train_073,2,0.16290229558944702,0.22458674013614655,0.22765085101127625,0.20793230831623077,0.1769278198480606
autotransformer,0,ensemble,train_074,3,0.20196934044361115,0.22774285078048706,0.2522076666355133,0.16263791918754578,0.15544213354587555
autotransformer,0,ensemble,train_075,2,0.21490809321403503,0.23976276814937592,0.22933726012706757,0.15358012914657593,0.16241170465946198
autotransformer,0,ensemble,train_076,2,0.21371948719024658,0.26428890228271484,0.19919446110725403,0.1512545794248581,0.17154256999492645
autotransformer,0,ensemble,train_077,3,0.12605895102024078,0.17978297173976898,0.26699331402778625,0.22991503775119781,0.19724971055984497
autotransformer,0,ensemble,train_078,3,0.2919441759586334,0.24930593371391296,0.1637839525938034,0.1567453294992447,0.1382206529378891
autotransformer,0,ensemble,train_079,2,0.22261466085910797,0.2445104569196701,0.21797877550125122,0.152964785695076,0.16193139553070068
autotransformer,0,ensemble,train_080,1,0.2015555500984192,0.23088903725147247,0.1970018893480301,0.20876245200634003,0.16179102659225464
autotransformer,0,ensemble,train_081,3,0.18756528198719025,0.23861615359783173,0.22039851546287537,0.1961974948644638,0.15722256898880005
autotransformer,0,ensemble,train_082,3,0.2153804749250412,0.235112264752388,0.23113462328910828,0.1588868498802185,0.15948575735092163
autotransformer,0,ensemble,train_083,1,0.10793749243021011,0.16841912269592285,0.21618781983852386,0.31667402386665344,0.19078153371810913
autotransformer,0,ensemble,train_084,5,0.19437026977539062,0.2105504274368286,0.25341856479644775,0.1782657504081726,0.1633949875831604
autotransformer,0,ensemble,train_085,3,0.12759295105934143,0.18010960519313812,0.27318325638771057,0.21382108330726624,0.20529313385486603
autotransformer,0,ensemble,train_086,2,0.22865043580532074,0.2468622624874115,0.19347238540649414,0.14790548384189606,0.18310946226119995
autotransformer,0,ensemble,train_087,3,0.11904008686542511,0.1767641305923462,0.28180423378944397,0.21922756731510162,0.20316405594348907
autotransformer,0,ensemble,train_088,2,0.26272594928741455,0.23743104934692383,0.15385185182094574,0.1958089917898178,0.15018221735954285
autotransformer,0,ensemble,train_089,2,0.14086073637008667,0.166970357298851,0.2621193528175354,0.24256402254104614,0.1874854862689972
autotransformer,0,ensemble,train_090,4,0.1312989741563797,0.1707375943660736,0.2496492564678192,0.2658831775188446,0.1824309527873993
autotransformer,0,ensemble,train_091,2,0.19925814867019653,0.21778088808059692,0.2615680396556854,0.16828292608261108,0.15310992300510406
autotransformer,0,ensemble,train_092,2,0.2652125358581543,0.2644406259059906,0.1729927361011505,0.17345716059207916,0.1238970011472702
autotransformer,0,ensemble,train_093,3,0.20902113616466522,0.22450044751167297,0.24390165507793427,0.1653876155614853,0.1571892350912094
autotransformer,0,ensemble,train_094,3,0.1905290186405182,0.2502608299255371,0.2205318957567215,0.14354978501796722,0.1951284557580948
autotransformer,0,ensemble,train_095,3,0.18781529366970062,0.2008012980222702,0.2671669125556946,0.18069785833358765,0.16351865231990814
autotransformer,0,ensemble,train_096,2,0.22105929255485535,0.24899311363697052,0.1921413093805313,0.1365068405866623,0.20129941403865814
autotransformer,0,ensemble,train_097,3,0.31095966696739197,0.24524857103824615,0.15537495911121368,0.1578100323677063,0.13060669600963593
autotransformer,0,ensemble,train_098,1,0.120395228266716,0.18202240765094757,0.26933908462524414,0.2277746945619583,0.20046856999397278
autotransformer,0,ensemble,train_099,3,0.11537206172943115,0.1677897721529007,0.2813139855861664,0.22634780406951904,0.20917639136314392
autotransformer,0,ensemble,train_100,5,0.13146694004535675,0.16706545650959015,0.2736169397830963,0.19878779351711273,0.22906289994716644
autotransformer,0,ensemble,train_101,2,0.17135943472385406,0.2198425680398941,0.22490856051445007,0.20605765283107758,0.1778317540884018
autotransformer,0,ensemble,train_102,2,0.2048196792602539,0.2415836602449417,0.23749077320098877,0.1640850156545639,0.15202081203460693
autotransformer,0,ensemble,train_103,3,0.17642678320407867,0.19295990467071533,0.2691725790500641,0.1935337781906128,0.1679069846868515
