model,repeat,seed,sample_id,y_true,p1,p2,p3,p4,p5
pool,0,42,train_047,2,0.25129610300064087,0.30285435914993286,0.3440583050251007,0.06983015686273575,0.03196100890636444
pool,0,42,train_048,4,0.07292763143777847,0.15734857320785522,0.17276260256767273,0.34078270196914673,0.25617849826812744
pool,0,42,train_049,2,0.09937405586242676,0.1476162075996399,0.23296433687210083,0.25158050656318665,0.2684648334980011
pool,0,42,train_050,4,0.0980759933590889,0.14185824990272522,0.2331717163324356,0.25969189405441284,0.26720210909843445
pool,0,42,train_051,3,0.1683695912361145,0.27613741159439087,0.2842293977737427,0.14079374074935913,0.13046984374523163
pool,0,42,train_052,3,0.17472216486930847,0.14803975820541382,0.21365445852279663,0.2964613437652588,0.1671222597360611
pool,0,42,train_053,3,0.12152164429426193,0.1818702518939972,0.2531321942806244,0.21921177208423615,0.22426414489746094
pool,0,42,train_054,2,0.10683292895555496,0.26099708676338196,0.25753867626190186,0.18300482630729675,0.19162647426128387
pool,0,42,train_055,3,0.19025181233882904,0.14091989398002625,0.21607524156570435,0.30203312635421753,0.15071992576122284
pool,0,42,train_056,1,0.07508918642997742,0.19224733114242554,0.29912975430488586,0.22644145786762238,0.20709232985973358
pool,0,42,train_057,1,0.10498875379562378,0.143635094165802,0.23284870386123657,0.2581404447555542,0.26038703322410583
pool,0,42,train_058,1,0.0751788318157196,0.18837018311023712,0.2777532935142517,0.23785650730133057,0.22084113955497742
pool,0,42,train_059,2,0.20379944145679474,0.17666834592819214,0.16285327076911926,0.2333209365606308,0.22335796058177948
pool,0,42,train_060,3,0.13042888045310974,0.1615518480539322,0.22266824543476105,0.3146879971027374,0.1706629991531372
pool,0,42,train_061,2,0.10350541770458221,0.15625803172588348,0.22212257981300354,0.25032129883766174,0.267792671918869
pool,0,42,train_062,3,0.1692427396774292,0.21326135098934174,0.23643174767494202,0.2004813700914383,0.18058273196220398
pool,0,42,train_063,2,0.17889472842216492,0.2041660100221634,0.1840571165084839,0.18877963721752167,0.24410253763198853
pool,0,42,train_064,2,0.07807986438274384,0.21862435340881348,0.2755076587200165,0.2148737609386444,0.21291431784629822
pool,0,42,train_065,3,0.1622135192155838,0.2736002504825592,0.2958879768848419,0.13584861159324646,0.13244961202144623
pool,0,42,train_066,2,0.0835953876376152,0.2891330420970917,0.19978876411914825,0.24466955661773682,0.18281327188014984
pool,0,42,train_067,3,0.1378028392791748,0.13696584105491638,0.23694849014282227,0.2469194382429123,0.24136343598365784
pool,0,42,train_068,3,0.17740915715694427,0.31542614102363586,0.3577444553375244,0.09054294973611832,0.05887731537222862
pool,0,42,train_069,2,0.1861480176448822,0.18692532181739807,0.2120124101638794,0.2379317730665207,0.17698246240615845
pool,0,42,train_070,2,0.3440781235694885,0.20532634854316711,0.34139251708984375,0.08352965116500854,0.02567330189049244
pool,0,42,train_071,4,0.11300475150346756,0.13245056569576263,0.234807088971138,0.26103100180625916,0.25870656967163086
pool,0,42,train_072,4,0.3162699341773987,0.2464870661497116,0.18217025697231293,0.10371191799640656,0.15136083960533142
pool,0,42,train_073,2,0.07062198221683502,0.17224238812923431,0.2574770748615265,0.26415538787841797,0.2355031967163086
pool,0,42,train_074,3,0.1259554922580719,0.18158860504627228,0.2494661957025528,0.22206391394138336,0.22092583775520325
pool,0,42,train_075,2,0.0734701082110405,0.34440189599990845,0.2660275995731354,0.15109796822071075,0.16500237584114075
pool,0,42,train_076,2,0.19453878700733185,0.4341979920864105,0.1514970362186432,0.09846212714910507,0.12130403518676758
pool,0,42,train_077,3,0.06067856028676033,0.26555076241493225,0.20149433612823486,0.22664660215377808,0.24562978744506836
pool,0,42,train_078,3,0.187275692820549,0.39970862865448,0.1938510537147522,0.09319544583559036,0.12596918642520905
pool,0,42,train_079,2,0.153903529047966,0.3313116729259491,0.2549016773700714,0.1024254560470581,0.157457634806633
pool,0,42,train_080,1,0.1686880886554718,0.20304134488105774,0.21656516194343567,0.19407673180103302,0.2176286280155182
pool,0,42,train_081,3,0.3430898189544678,0.16838550567626953,0.43870553374290466,0.03515497222542763,0.01466414611786604
pool,0,42,train_082,3,0.19605033099651337,0.4705347418785095,0.14785923063755035,0.06821666657924652,0.11733905225992203
pool,0,42,train_083,1,0.6408794522285461,0.22537095844745636,0.05568281188607216,0.04472960904240608,0.03333716839551926
pool,0,42,train_084,5,0.09319575130939484,0.13228575885295868,0.22733166813850403,0.26947322487831116,0.2777135670185089
pool,0,42,train_085,3,0.11105372756719589,0.1903221309185028,0.21991665661334991,0.23572459816932678,0.24298283457756042
pool,0,42,train_086,2,0.4325610101222992,0.47340190410614014,0.054636768996715546,0.02165718376636505,0.01774313859641552
pool,0,42,train_087,3,0.1791508048772812,0.14958283305168152,0.2126733958721161,0.2947622835636139,0.16383065283298492
pool,0,42,train_088,2,0.1568155586719513,0.32620346546173096,0.22403933107852936,0.1248549073934555,0.16808678209781647
pool,0,42,train_089,2,0.2944890856742859,0.1570783257484436,0.15045613050460815,0.20511212944984436,0.19286437332630157
pool,0,42,train_090,4,0.3266327679157257,0.23135708272457123,0.16039489209651947,0.1091214269399643,0.1724938452243805
pool,0,42,train_091,2,0.09317957609891891,0.21356932818889618,0.29139164090156555,0.19408561289310455,0.2077738493680954
pool,0,42,train_092,2,0.0679183229804039,0.192159041762352,0.2638031542301178,0.249393031001091,0.2267264425754547
pool,0,42,train_093,3,0.08166442066431046,0.24125179648399353,0.24452245235443115,0.19886232912540436,0.23369896411895752
pool,0,42,train_094,3,0.26600179076194763,0.27100011706352234,0.1766911745071411,0.15254656970500946,0.13376030325889587
pool,0,42,train_095,3,0.0623626671731472,0.18777914345264435,0.2730320394039154,0.2489290088415146,0.22789715230464935
pool,0,42,train_096,2,0.09615480154752731,0.24363340437412262,0.23777613043785095,0.21023735404014587,0.21219821274280548
pool,0,42,train_097,3,0.28216248750686646,0.3544154465198517,0.15170592069625854,0.10450203716754913,0.10721408575773239
pool,0,42,train_098,1,0.08310804516077042,0.2544991075992584,0.2487955242395401,0.2166135162115097,0.19698379933834076
pool,0,42,train_099,3,0.06727056205272675,0.1678740233182907,0.2634059190750122,0.2694615423679352,0.23198795318603516
pool,0,42,train_100,5,0.014802160672843456,0.1205686405301094,0.08533532172441483,0.29860594868659973,0.4806879162788391
pool,0,42,train_101,2,0.1075047180056572,0.15731985867023468,0.22856996953487396,0.25541314482688904,0.2511923015117645
pool,0,42,train_102,2,0.07887307554483414,0.45038557052612305,0.19261367619037628,0.15061667561531067,0.12751102447509766
pool,0,42,train_103,3,0.10573215037584305,0.12831100821495056,0.22484362125396729,0.27441513538360596,0.26669812202453613
pool,0,42,train_104,1,0.07259964942932129,0.18340066075325012,0.28051453828811646,0.25026625394821167,0.2132188379764557
pool,0,42,train_105,4,0.18055081367492676,0.16571705043315887,0.20401528477668762,0.2443428933620453,0.20537398755550385
pool,0,42,train_106,1,0.22394418716430664,0.2140336036682129,0.19975098967552185,0.17737622559070587,0.18489496409893036
pool,0,42,train_107,3,0.31479761004447937,0.17988237738609314,0.41579803824424744,0.06252942979335785,0.02699255757033825
pool,0,42,train_108,1,0.6145294308662415,0.11513730138540268,0.22235043346881866,0.040964193642139435,0.007018637377768755
pool,0,42,train_109,3,0.09564552456140518,0.19515416026115417,0.2812157869338989,0.21688343584537506,0.21110109984874725
pool,0,42,train_110,1,0.2583344578742981,0.326139360666275,0.14098359644412994,0.11892876774072647,0.15561379492282867
pool,0,42,train_111,3,0.17682166397571564,0.28659147024154663,0.3798779547214508,0.09035142511129379,0.06635747104883194
pool,0,42,train_112,1,0.800507128238678,0.11505187302827835,0.06176244467496872,0.019600674510002136,0.003077801549807191
pool,0,42,train_113,3,0.1255890130996704,0.13133619725704193,0.20712776482105255,0.26452764868736267,0.27141931653022766
pool,0,42,train_114,3,0.06137266755104065,0.17595846951007843,0.2593894302845001,0.27143293619155884,0.23184652626514435
pool,0,42,train_115,3,0.09860951453447342,0.15329082310199738,0.24022355675697327,0.2549533545970917,0.25292277336120605
pool,0,42,train_116,4,0.06497415900230408,0.12222263216972351,0.14683757722377777,0.3759158253669739,0.29004982113838196
pool,0,42,train_117,1,0.6597484350204468,0.2317754030227661,0.0430908240377903,0.03940623626112938,0.025979099795222282
pool,0,42,train_118,2,0.06432828307151794,0.1940765082836151,0.25609537959098816,0.25117501616477966,0.23432478308677673
pool,0,42,train_119,2,0.06442668288946152,0.19375011324882507,0.2674850523471832,0.24221141636371613,0.23212672770023346
pool,0,42,train_120,5,0.06818647682666779,0.18974624574184418,0.2795162498950958,0.24034065008163452,0.22221039235591888
pool,0,7,train_001,2,0.5854382514953613,0.2971550524234772,0.057861603796482086,0.030534686520695686,0.029010364785790443
pool,0,7,train_002,5,0.13094179332256317,0.3060406446456909,0.18097451329231262,0.16636475920677185,0.21567828953266144
pool,0,7,train_003,2,0.19260632991790771,0.17079095542430878,0.30780479311943054,0.1851959377527237,0.14360196888446808
pool,0,7,train_004,4,0.1403944492340088,0.25682979822158813,0.46519935131073,0.09496530145406723,0.04261105880141258
pool,0,7,train_005,5,0.048920758068561554,0.20607882738113403,0.34481486678123474,0.23694191873073578,0.16324356198310852
pool,0,7,train_006,2,0.148838073015213,0.1745518296957016,0.2830413579940796,0.2182687371969223,0.1753000169992447
pool,0,7,train_007,2,0.16748525202274323,0.14303605258464813,0.30514734983444214,0.27303311228752136,0.11129824817180634
pool,0,7,train_008,5,0.16723553836345673,0.19004125893115997,0.2265988439321518,0.24788983166217804,0.16823460161685944
pool,0,7,train_009,3,0.18998178839683533,0.23973585665225983,0.4390195906162262,0.09288649260997772,0.03837627172470093
pool,0,7,train_010,2,0.16210567951202393,0.20930969715118408,0.2551426589488983,0.1991325169801712,0.17430943250656128
pool,0,7,train_011,3,0.18612752854824066,0.20750100910663605,0.22162005305290222,0.2123090922832489,0.17244228720664978
pool,0,7,train_012,5,0.1901429295539856,0.17780381441116333,0.25422289967536926,0.20563450455665588,0.1721958965063095
pool,0,7,train_013,2,0.11781655251979828,0.1751270294189453,0.19553226232528687,0.31842392683029175,0.1931001842021942
pool,0,7,train_014,5,0.12486688047647476,0.16242456436157227,0.25891774892807007,0.2493949681520462,0.2043958455324173
pool,0,7,train_015,3,0.3176046907901764,0.27493351697921753,0.32104745507240295,0.049329061061143875,0.03708532452583313
pool,0,7,train_016,4,0.35516151785850525,0.3350633680820465,0.13549776375293732,0.07870090007781982,0.0955764502286911
pool,0,7,train_017,2,0.33631622791290283,0.2088756561279297,0.21692143380641937,0.13004285097122192,0.1078437864780426
pool,0,7,train_018,5,0.21646180748939514,0.24768619239330292,0.1934690773487091,0.1728357970714569,0.16954712569713593
pool,0,7,train_019,3,0.30857887864112854,0.31572917103767395,0.2619394361972809,0.06474410742521286,0.04900839179754257
pool,0,7,train_020,2,0.1500280648469925,0.2051733434200287,0.208822563290596,0.25927969813346863,0.17669634521007538
pool,0,7,train_021,5,0.13558636605739594,0.13163445889949799,0.26514965295791626,0.3393515646457672,0.1282779425382614
pool,0,7,train_022,4,0.22123631834983826,0.26755571365356445,0.136532261967659,0.1200743094086647,0.254601389169693
pool,0,7,train_023,3,0.10183864831924438,0.19092339277267456,0.14375720918178558,0.2945500612258911,0.26893073320388794
pool,0,7,train_024,5,0.36138594150543213,0.3134791851043701,0.13588181138038635,0.07992628216743469,0.10932677239179611
pool,0,7,train_025,5,0.19759917259216309,0.21939070522785187,0.21213063597679138,0.19848336279392242,0.17239615321159363
pool,0,7,train_026,3,0.1629515290260315,0.13902783393859863,0.3082732558250427,0.2841571569442749,0.10559020936489105
pool,0,7,train_027,2,0.26799067854881287,0.39004358649253845,0.10736173391342163,0.12254508584737778,0.11205889284610748
pool,0,7,train_028,4,0.17974984645843506,0.20104274153709412,0.22607463598251343,0.2196180522441864,0.17351467907428741
pool,0,7,train_029,2,0.5747809410095215,0.30292975902557373,0.049239885061979294,0.03750249370932579,0.03554697334766388
pool,0,7,train_030,5,0.13706108927726746,0.18492218852043152,0.1814873218536377,0.2495189905166626,0.24701039493083954
pool,0,7,train_031,4,0.13020114600658417,0.14869071543216705,0.23339582979679108,0.33683112263679504,0.15088117122650146
pool,0,7,train_032,3,0.1921929568052292,0.21933478116989136,0.21384352445602417,0.2013087421655655,0.1733199506998062
pool,0,7,train_033,1,0.27862924337387085,0.3197406232357025,0.1517995446920395,0.12260599434375763,0.1272246241569519
pool,0,7,train_034,2,0.10960360616445541,0.1666816771030426,0.1921887844800949,0.3287678360939026,0.2027580738067627
pool,0,7,train_035,2,0.6379891633987427,0.25060299038887024,0.03974014148116112,0.04034461826086044,0.03132305666804314
pool,0,7,train_036,2,0.2327873855829239,0.17113666236400604,0.41225212812423706,0.13535165786743164,0.04847215116024017
pool,0,7,train_037,2,0.2564518451690674,0.28843948245048523,0.148642435669899,0.13960649073123932,0.16685974597930908
pool,0,7,train_038,3,0.057434383779764175,0.14903351664543152,0.23883287608623505,0.31411513686180115,0.2405841201543808
pool,0,7,train_039,3,0.160690575838089,0.16562683880329132,0.2435094714164734,0.2282455563545227,0.2019275426864624
pool,0,7,train_040,2,0.08393032848834991,0.2692815959453583,0.096331886947155,0.15534453094005585,0.3951115906238556
pool,0,7,train_041,3,0.16303293406963348,0.1548522561788559,0.2897449731826782,0.2729381322860718,0.11943168193101883
pool,0,7,train_042,2,0.2194303572177887,0.24148090183734894,0.19641251862049103,0.17525409162044525,0.16742214560508728
pool,0,7,train_043,4,0.12726238369941711,0.16146022081375122,0.28345584869384766,0.23672457039356232,0.1910969614982605
pool,0,7,train_044,3,0.19517144560813904,0.17607325315475464,0.2965748906135559,0.21359995007514954,0.11858052760362625
pool,0,7,train_045,3,0.1309259533882141,0.15739604830741882,0.2894816994667053,0.2375425547361374,0.18465377390384674
pool,0,7,train_046,4,0.1321350485086441,0.2868945896625519,0.3627566397190094,0.1387896090745926,0.07942409813404083
pool,0,7,train_047,2,0.1812806874513626,0.1764945387840271,0.30176204442977905,0.18668416142463684,0.15377861261367798
pool,0,7,train_048,4,0.1329396665096283,0.15370340645313263,0.29545858502388,0.23962746560573578,0.17827095091342926
pool,0,7,train_049,2,0.11161986738443375,0.20152346789836884,0.2719627916812897,0.22858965396881104,0.1863042265176773
pool,0,7,train_050,4,0.07627055794000626,0.1746201068162918,0.22854870557785034,0.2798568308353424,0.2407037615776062
pool,0,7,train_051,3,0.388396680355072,0.2527071535587311,0.2741582989692688,0.05379793792963028,0.03093995712697506
pool,0,7,train_052,3,0.13691583275794983,0.14498867094516754,0.24754686653614044,0.3405584394931793,0.12999022006988525
pool,0,7,train_053,3,0.2761557400226593,0.14983762800693512,0.43663281202316284,0.10926192998886108,0.028111932799220085
pool,0,7,train_054,2,0.31864267587661743,0.3446560800075531,0.2117631584405899,0.0699690654873848,0.05496901273727417
pool,0,7,train_055,3,0.154161736369133,0.12094858288764954,0.31349268555641174,0.32296717166900635,0.08842981606721878
pool,0,7,train_056,1,0.1863745003938675,0.20453456044197083,0.22246813774108887,0.21343016624450684,0.17319265007972717
pool,0,7,train_057,1,0.13056038320064545,0.18560360372066498,0.3187490403652191,0.24675440788269043,0.11833257228136063
pool,0,7,train_058,1,0.18868009746074677,0.21022352576255798,0.21900230646133423,0.20882970094680786,0.17326435446739197
pool,0,7,train_059,2,0.16659227013587952,0.2618033289909363,0.12732793390750885,0.21309922635555267,0.2311772257089615
pool,0,7,train_060,3,0.1768379807472229,0.161463662981987,0.27848097681999207,0.21459412574768066,0.16862322390079498
pool,0,7,train_061,2,0.15934449434280396,0.2395743429660797,0.2569767236709595,0.16163989901542664,0.18246455490589142
pool,0,7,train_062,3,0.2472197264432907,0.2108059823513031,0.2889271676540375,0.1471618264913559,0.10588529706001282
pool,0,7,train_063,2,0.3625167906284332,0.347308874130249,0.10305743664503098,0.0904465839266777,0.09667036682367325
pool,0,7,train_064,2,0.19214196503162384,0.21617276966571808,0.2170514017343521,0.20240001380443573,0.17223380506038666
pool,0,7,train_065,3,0.36749380826950073,0.26881617307662964,0.2751134932041168,0.054722558706998825,0.033853888511657715
pool,0,7,train_066,2,0.14112421870231628,0.17474423348903656,0.29214856028556824,0.21655283868312836,0.17543013393878937
pool,0,7,train_067,3,0.2558225691318512,0.13152770698070526,0.4141850471496582,0.16511264443397522,0.03335203230381012
pool,0,7,train_068,3,0.15951867401599884,0.16767218708992004,0.31404736638069153,0.19693927466869354,0.16182251274585724
pool,0,7,train_069,2,0.1773606687784195,0.14955808222293854,0.28083887696266174,0.250600665807724,0.14164172112941742
pool,0,7,train_070,2,0.18878963589668274,0.16810448467731476,0.3146100342273712,0.18762117624282837,0.14087466895580292
pool,0,7,train_071,4,0.11480002105236053,0.17133158445358276,0.29488247632980347,0.20855730772018433,0.2104286253452301
pool,0,7,train_072,4,0.22396691143512726,0.24833863973617554,0.19262227416038513,0.16793453693389893,0.16713763773441315
pool,0,7,train_073,2,0.18642207980155945,0.21005657315254211,0.2184188812971115,0.21105456352233887,0.17404796183109283
pool,0,7,train_074,3,0.2849530875682831,0.14102725684642792,0.44711029529571533,0.10358890146017075,0.023320425301790237
pool,0,7,train_075,2,0.11986646801233292,0.3282495439052582,0.36379915475845337,0.09982205927371979,0.08826278895139694
pool,0,7,train_076,2,0.29184436798095703,0.3972400426864624,0.08071167767047882,0.08958397060632706,0.1406199038028717
pool,0,7,train_077,3,0.1457471251487732,0.17037944495677948,0.2945471405982971,0.21330945193767548,0.1760168969631195
pool,0,7,train_078,3,0.3855396807193756,0.4143217206001282,0.09119584411382675,0.0595446415245533,0.04939804598689079
pool,0,7,train_079,2,0.21028731763362885,0.23122137784957886,0.20486770570278168,0.18251048028469086,0.17111320793628693
pool,0,7,train_080,1,0.4141181409358978,0.2549475431442261,0.1952924281358719,0.06404373794794083,0.07159821689128876
pool,0,7,train_081,3,0.19268900156021118,0.17192937433719635,0.33644625544548035,0.1678210198879242,0.13111427426338196
pool,0,7,train_082,3,0.22338949143886566,0.2551209032535553,0.1902364194393158,0.16510581970214844,0.1661473661661148
pool,0,7,train_083,1,0.5182571411132812,0.3394104242324829,0.05314033105969429,0.06235888972878456,0.02683318220078945
pool,0,7,train_084,5,0.05926673486828804,0.16077515482902527,0.2115582376718521,0.27811694145202637,0.2902829647064209
pool,0,7,train_085,3,0.047861114144325256,0.24374006688594818,0.07105468958616257,0.15068407356739044,0.48666006326675415
pool,0,7,train_086,2,0.4860423505306244,0.39405524730682373,0.04978048801422119,0.04864178225398064,0.021480070427060127
pool,0,7,train_087,3,0.14143075048923492,0.12535400688648224,0.28511664271354675,0.3297015428543091,0.11839709430932999
pool,0,7,train_088,2,0.2803601026535034,0.2904702126979828,0.19598309695720673,0.11915380507707596,0.11403283476829529
pool,0,7,train_089,2,0.3950972259044647,0.2637347877025604,0.13646450638771057,0.09565521776676178,0.10904821008443832
pool,0,7,train_090,4,0.23296336829662323,0.26567110419273376,0.18038862943649292,0.1552961766719818,0.16568076610565186
pool,0,7,train_091,2,0.20200857520103455,0.2249768227338791,0.2098401039838791,0.19240568578243256,0.1707688570022583
pool,0,7,train_092,2,0.18690483272075653,0.21169644594192505,0.2189406305551529,0.20947176218032837,0.17298628389835358
pool,0,7,train_093,3,0.20078685879707336,0.23255658149719238,0.20602893829345703,0.1877361536026001,0.1728915125131607
pool,0,7,train_094,3,0.6582766175270081,0.21977950632572174,0.06839978694915771,0.027936087921261787,0.02560800313949585
pool,0,7,train_095,3,0.18404528498649597,0.20794492959976196,0.22070878744125366,0.21306486427783966,0.17423619329929352
pool,0,7,train_096,2,0.11180879175662994,0.3510182201862335,0.14009283483028412,0.1603669673204422,0.23671318590641022
pool,0,7,train_097,3,0.625419020652771,0.2645379900932312,0.04316379129886627,0.03444429114460945,0.0324348509311676
pool,0,7,train_098,1,0.08185204118490219,0.25065991282463074,0.3199615776538849,0.19595803320407867,0.15156838297843933
pool,0,7,train_099,3,0.1829923540353775,0.20521137118339539,0.2215830385684967,0.21610189974308014,0.17411132156848907
pool,0,7,train_100,5,0.1453535407781601,0.20329351723194122,0.19626998901367188,0.221479594707489,0.2336033433675766
pool,0,7,train_101,2,0.09438593685626984,0.21100619435310364,0.18887194991111755,0.2061884105205536,0.2995474338531494
pool,0,7,train_102,2,0.1375650018453598,0.17132791876792908,0.27236515283584595,0.22374573349952698,0.19499614834785461
pool,0,7,train_103,3,0.0806887224316597,0.1510639786720276,0.2773413360118866,0.29867178201675415,0.1922341287136078
pool,0,7,train_104,1,0.18260501325130463,0.20186977088451385,0.22525137662887573,0.21805362403392792,0.1722201555967331
pool,0,7,train_105,4,0.17970146238803864,0.22413413226604462,0.1990814357995987,0.21462219953536987,0.1824607402086258
pool,0,7,train_106,1,0.27960801124572754,0.23671674728393555,0.23343542218208313,0.13496151566505432,0.11527825891971588
pool,0,7,train_107,3,0.1999099850654602,0.1774958074092865,0.3117797076702118,0.16985227167606354,0.14096221327781677
pool,0,7,train_108,1,0.1585489958524704,0.1426684856414795,0.3327019214630127,0.21533110737800598,0.15074947476387024
pool,0,7,train_109,3,0.19373737275600433,0.2139395922422409,0.21694901585578918,0.20379091799259186,0.1715831309556961
pool,0,7,train_110,1,0.2388574630022049,0.3786909282207489,0.09371631592512131,0.14533843100070953,0.14339683949947357
pool,0,7,train_111,3,0.1942960023880005,0.18500132858753204,0.3006562292575836,0.1711215078830719,0.14892494678497314
pool,0,7,train_112,1,0.3767024576663971,0.24691611528396606,0.16149315237998962,0.11780395358800888,0.09708430618047714
pool,0,7,train_113,3,0.07847658544778824,0.163797065615654,0.12779930233955383,0.1607992798089981,0.4691278338432312
pool,0,7,train_114,3,0.18072335422039032,0.20530760288238525,0.22212402522563934,0.21753163635730743,0.17431341111660004
pool,0,7,train_115,3,0.09964010864496231,0.17963500320911407,0.3158433735370636,0.27028316259384155,0.13459831476211548
pool,0,7,train_116,4,0.13541893661022186,0.1486944854259491,0.284006804227829,0.2502739429473877,0.18160580098628998
pool,0,7,train_117,1,0.7327902317047119,0.19948719441890717,0.024895094335079193,0.025377074256539345,0.01745048351585865
pool,0,7,train_118,2,0.1885301023721695,0.21625666320323944,0.2154262214899063,0.20635934174060822,0.17342762649059296
pool,0,7,train_119,2,0.1892869621515274,0.21494945883750916,0.21595042943954468,0.20618970692157745,0.17362336814403534
pool,0,7,train_120,5,0.1869087517261505,0.20927275717258453,0.21974898874759674,0.21094560623168945,0.17312386631965637
